distance_km,turn_count,hour_of_day,day_of_week,hazard_count,avg_speed_limit,eta_minutes
11.77,690,9,3,0,50,70.2
1.0,173,10,3,0,50,8.67
3.02,156,11,3,0,50,24.93
827.88,69,0,4,0,50,534.95
6.15,4,11,4,0,50,6.08
4.37,216,0,5,0,50,21.02
271.78,379,1,5,0,50,276.82
304.41,140,6,5,0,50,281.57
8.3,7,11,5,0,50,10.4
16.16,21,12,5,0,50,18.6
8.57,159,1,6,0,50,36.48
7.68,174,2,6,0,50,28.37
3.6,25,5,6,0,50,8.58
1.28,104,5,6,0,50,12.92
15.67,397,7,6,0,50,59.4
1.54,82,9,1,0,50,6.17
13.58,647,2,2,0,50,68.32
12.93,199,7,2,0,50,38.17
1.24,95,3,3,0,50,7.82
0.78,132,3,3,0,50,8.33
4.31,374,7,3,0,50,36.65
1.31,82,8,3,0,50,11.13
0.67,38,9,3,0,50,5.63
3.79,314,9,3,0,50,29.15
5.02,395,10,3,0,50,39.97
107.46,163,0,4,0,50,116.9
104.51,85,2,4,0,50,80.32
11.59,0,5,4,0,50,7.08
73.11,6,9,4,0,50,53.6
381.02,52,1,5,0,50,237.18
20.78,569,5,5,0,50,93.95
0.95,170,6,5,0,50,9.6
10.65,279,10,5,0,50,49.92
31.96,123,10,5,0,50,46.45
1.26,230,11,5,0,50,13.95
116.29,0,12,5,0,50,59.92
33.97,85,9,6,0,50,39.18
10.22,197,10,6,0,50,26.92
1.12,144,11,6,0,50,7.3
1.31,194,11,6,0,50,10.42
1.77,25,11,1,0,50,6.95
3.47,68,1,2,0,50,13.65
1.35,119,1,2,0,50,10.0
20.98,315,8,2,0,50,99.32
15.74,296,12,2,0,50,58.75
2.06,132,0,3,0,50,8.07
4.52,130,1,3,0,50,22.3
0.74,116,1,3,0,50,6.68
0.55,73,6,3,0,50,5.85
17.35,404,6,3,0,50,84.8
5.37,300,7,3,0,50,20.38
4.87,146,8,3,0,50,35.23
0.58,79,9,3,0,50,6.35
2.36,61,9,3,0,50,12.42
1.15,103,11,3,0,50,7.67
1.59,17,11,3,0,50,16.53
11.03,76,12,3,0,50,32.0
0.72,98,1,4,0,50,6.3
14.48,232,8,4,0,50,60.55
4.15,87,10,4,0,50,20.73
19.61,416,12,4,0,50,59.97
0.78,37,4,5,0,50,7.8
2.13,67,5,5,0,50,7.13
0.62,143,5,5,0,50,6.52
13.03,124,12,5,0,50,30.8
5.71,206,12,5,0,50,26.0
1.48,39,3,6,0,50,6.82
2.27,336,6,6,0,50,25.62
2.86,56,11,6,0,50,12.15
0.67,100,0,0,0,50,5.43
5.43,72,8,0,0,50,21.98
15.26,211,9,0,0,50,37.25
1.62,240,9,0,0,50,15.55
4.76,44,11,0,0,50,11.9
11.94,47,12,0,0,50,23.3
0.79,90,12,0,0,50,6.67
1.86,31,12,0,0,50,9.33
0.77,111,12,0,0,50,6.55
17.38,187,7,1,0,50,62.67
3.99,36,12,1,0,50,9.93
2.37,49,12,1,0,50,9.6
1.27,95,11,1,0,50,10.53
2.56,169,3,2,0,50,26.58
1.19,81,3,3,0,50,6.95
0.59,80,7,3,0,50,6.38
0.97,107,8,3,0,50,6.92
1.88,180,9,3,0,50,13.02
0.98,71,11,3,0,50,6.2
4.5,122,0,4,0,50,16.6
1.0,25,1,4,0,50,5.0
5.42,134,1,4,0,50,19.43
0.76,100,1,4,0,50,6.02
21.16,235,7,4,0,50,71.37
5.91,227,10,4,0,50,26.15
14.2,123,12,4,0,50,47.85
0.91,158,6,5,0,50,8.32
6.61,440,6,5,0,50,62.78
3.24,85,7,5,0,50,9.65
12.64,152,5,6,0,50,31.87
10.82,269,6,6,0,50,42.23
0.79,170,7,6,0,50,8.42
1.62,103,0,0,0,50,9.25
5.53,440,2,0,0,50,44.18
1.35,97,11,0,0,50,7.18
1.11,139,1,1,0,50,6.78
7.98,80,1,2,0,50,28.33
10.7,115,2,2,0,50,42.12
15.59,133,4,2,0,50,31.43
19.02,102,5,2,0,50,31.83
3.78,91,8,2,0,50,13.72
4.44,187,10,2,0,50,26.15
1.28,134,11,2,0,50,8.87
1.81,220,11,2,0,50,15.38
1.72,56,12,2,0,50,13.7
0.87,98,1,3,0,50,5.57
16.33,103,1,3,0,50,42.93
16.32,94,2,3,0,50,36.22
10.16,453,7,3,0,50,54.22
2.04,27,9,3,0,50,8.38
1.2,158,9,3,0,50,13.3
1.22,108,11,3,0,50,6.82
2.75,116,11,3,0,50,11.77
16.2,74,0,4,0,50,27.62
2.19,168,0,4,0,50,13.52
10.06,154,12,4,0,50,35.47
1.0,152,6,5,0,50,10.03
1.06,9,1,6,0,50,7.77
5.28,280,8,6,0,50,29.38
3.69,89,9,6,0,50,14.75
2.09,114,11,6,0,50,18.9
14.54,97,1,0,0,50,33.23
0.95,97,3,0,0,50,6.35
14.54,42,3,0,0,50,21.6
0.68,139,3,0,0,50,7.62
11.33,267,4,0,0,50,40.72
14.92,72,4,1,0,50,33.38
5.78,76,4,1,0,50,23.18
0.57,89,5,1,0,50,6.22
13.28,135,8,1,0,50,40.33
4.0,108,8,1,0,50,23.43
2.3,229,9,1,0,50,16.82
0.85,145,10,1,0,50,7.83
1.51,61,1,2,0,50,7.72
2.0,154,2,2,0,50,13.5
1.18,51,10,2,0,50,7.68
0.71,66,1,3,0,50,5.03
14.36,66,1,3,0,50,37.0
17.48,145,9,3,0,50,35.48
14.51,117,1,4,0,50,37.32
14.89,140,10,4,0,50,38.97
0.77,97,10,4,0,50,7.18
9.72,413,1,5,0,50,49.23
34.29,331,1,5,0,50,66.82
0.9,148,3,5,0,50,8.27
17.74,125,6,6,0,50,31.33
17.31,169,8,6,0,50,33.8
0.61,89,8,6,0,50,5.75
1.07,190,9,6,0,50,10.58
2.18,275,11,6,0,50,19.5
14.39,108,1,0,0,50,43.87
2.1,279,1,3,0,50,16.0
3.77,329,6,3,0,50,31.42
3.89,258,8,3,0,50,28.35
6.33,170,10,3,0,50,19.22
21.8,338,1,4,0,50,77.45
0.56,79,2,4,0,50,5.03
22.26,579,8,4,0,50,85.73
3.45,167,4,5,0,50,20.88
4.25,235,3,6,0,50,28.55
3.45,100,8,6,0,50,17.57
5.81,113,8,6,0,50,11.98
0.97,72,8,6,0,50,8.85
0.8,35,7,0,0,50,8.63
1.61,80,9,0,0,50,8.15
1.44,100,10,0,0,50,9.75
14.77,177,1,1,0,50,38.75
11.91,89,8,1,0,50,32.62
1.37,95,9,1,0,50,10.25
1.19,73,8,2,0,50,6.67
1.58,85,9,2,0,50,13.43
2.64,156,1,3,0,50,24.42
3.06,112,2,3,0,50,16.82
2.17,34,3,3,0,50,7.65
0.72,92,5,3,0,50,8.35
7.79,61,1,4,0,50,18.9
6.46,161,1,4,0,50,20.67
0.56,112,1,4,0,50,5.85
6.64,389,10,4,0,50,60.67
0.75,125,12,4,0,50,8.27
3.45,61,12,4,0,50,14.47
3.38,26,12,4,0,50,12.03
1.64,124,3,5,0,50,12.27
1.2,87,4,5,0,50,7.72
1.12,161,9,5,0,50,10.35
3.55,130,10,5,0,50,26.28
1.29,141,10,5,0,50,13.87
4.88,428,1,6,0,50,58.18
14.57,126,3,0,0,50,34.82
6.74,155,3,0,0,50,17.8
7.21,169,13,6,0,50,27.25
7.29,332,14,6,0,50,61.25
0.87,47,20,0,0,50,6.25
12.05,340,7,1,0,50,54.67
1.26,60,17,1,0,50,6.92
1.52,60,21,1,0,50,14.42
1.91,42,17,2,0,50,18.17
0.82,37,18,2,0,50,6.02
6.9,435,20,2,0,50,68.57
144.89,404,19,3,0,50,159.23
5.86,131,7,4,0,50,23.67
0.67,31,12,4,0,50,5.75
2.73,35,11,1,0,50,16.17
1.88,88,15,1,0,50,21.4
10.76,311,16,1,0,50,79.92
34.05,172,8,3,0,50,74.92
6.39,362,15,0,0,50,63.42
6.58,260,16,1,0,50,60.67
4.74,374,7,4,0,50,36.77
8.26,334,0,5,0,50,42.17
1.38,38,6,5,0,50,6.33
6.82,184,9,5,0,50,23.73
8.36,448,11,5,0,50,57.17
11.78,195,23,5,0,50,31.47
6.94,283,6,6,0,50,44.57
19.91,507,7,6,0,50,73.93
8.52,206,11,6,0,50,29.2
1.21,79,13,6,0,50,8.8
10.39,183,0,0,0,50,30.37
11.6,525,10,0,0,50,71.03
9.67,73,0,2,0,50,18.3
7.14,139,6,2,0,50,27.1
20.58,371,7,2,0,50,75.23
11.72,495,10,2,0,50,49.38
7.28,796,11,2,0,50,79.9
20.72,356,10,3,0,50,68.9
1.66,135,11,5,0,50,11.73
5.91,454,13,5,0,50,38.73
65.94,446,0,6,0,50,92.27
34.61,190,4,6,0,50,57.33
94.9,470,6,6,0,50,125.07
1.73,185,10,6,0,50,13.37
1.79,119,12,6,0,50,9.93
3.48,180,8,0,0,50,18.57
4.02,249,10,0,0,50,35.5
1.33,126,11,0,0,50,7.0
1.16,77,0,1,0,50,8.97
3.18,247,1,1,0,50,19.47
3.45,172,10,1,0,50,19.9
4.05,261,0,2,0,50,28.37
5.14,276,10,2,0,50,29.0
1.72,107,12,2,0,50,7.93
3.31,200,0,3,0,50,14.2
4.19,172,10,3,0,50,22.67
34.19,3016,10,3,0,50,288.0
1.98,227,15,3,0,50,16.37
3.6,225,0,4,0,50,20.83
7.67,619,9,4,0,50,58.17
5.71,501,1,5,0,50,44.23
6.1,522,15,5,0,50,44.03
5.42,293,11,6,0,50,26.3
4.42,216,16,6,0,50,28.77
3.11,132,1,2,0,50,26.22
24.37,16,0,5,0,50,32.83
193.56,166,1,5,0,50,164.5
1.41,128,12,5,0,50,16.08
1.14,55,7,5,0,50,12.43
1.14,55,15,5,0,50,12.43
1.45,58,13,2,0,50,11.75
2.79,120,1,3,0,50,19.25
3.73,48,13,3,0,50,7.67
1.24,50,1,4,0,50,8.08
5.42,227,14,4,0,50,40.33
3.47,117,2,5,0,50,28.5
23.51,589,5,5,0,50,131.1
4.17,206,22,3,0,50,37.25
5.32,243,5,5,0,50,45.78
5.32,243,13,5,0,50,45.78
10.57,170,17,5,0,50,36.13
1.66,35,9,2,0,50,5.58
2.66,96,9,2,0,50,12.75
2.96,138,8,3,0,50,19.93
6.93,129,18,4,0,50,34.33
3.81,76,9,5,0,50,13.5
0.62,64,11,5,0,50,6.2
8.22,134,14,5,0,50,37.57
8.19,364,10,6,0,50,63.75
15.54,617,12,6,0,50,90.18
17.54,963,18,6,0,50,159.15
2.54,89,8,0,0,50,12.28
0.81,47,18,0,0,50,5.83
4.02,176,19,0,0,50,32.02
2.11,85,20,0,0,50,17.07
3.47,124,21,1,0,50,20.0
0.91,42,23,2,0,50,5.0
24.64,1196,23,2,0,50,192.63
3.33,107,8,3,0,50,18.0
4.34,143,21,3,0,50,26.83
3.35,107,8,4,0,50,18.25
6.98,284,21,4,0,50,49.08
0.79,39,13,5,0,50,5.05
10.77,774,14,5,0,50,113.88
2.41,160,18,1,0,50,23.75
6.02,147,21,1,0,50,29.87
3.68,221,8,2,0,50,25.92
0.7,41,17,2,0,50,7.08
2.55,82,17,2,0,50,11.5
3.0,78,9,3,0,50,16.83
6.06,212,21,3,0,50,31.82
3.69,121,8,4,0,50,29.73
30.52,847,18,4,0,50,199.35
2.73,108,9,5,0,50,18.83
3.75,222,10,5,0,50,39.82
0.63,51,12,5,0,50,5.75
3.71,123,12,5,0,50,24.02
8.44,2336,0,3,0,50,22.37
6.86,1393,14,3,0,50,13.55
5.29,1903,1,4,0,50,22.05
2.18,619,1,6,0,50,6.73
39.63,4238,7,6,0,50,47.62
23.28,3421,13,6,0,50,46.77
8.16,1859,1,0,0,50,30.18
3.77,712,14,0,0,50,7.47
6.34,1407,0,1,0,50,15.38
52.12,5919,10,1,0,50,67.98
60.52,3671,12,1,0,50,55.15
4.15,2038,13,1,0,50,16.22
1.26,1046,14,1,0,50,9.15
10.4,3162,15,1,0,50,45.4
6.83,1769,0,2,0,50,24.03
7.14,1533,14,2,0,50,20.68
6.66,1395,0,3,0,50,13.42
2.79,545,1,3,0,50,8.15
9.44,2391,13,3,0,50,21.67
8.05,2195,1,4,0,50,26.27
7.49,1835,10,4,0,50,31.63
1.14,639,4,5,0,50,10.83
1.67,576,23,5,0,50,13.95
0.81,599,1,0,0,50,6.6
8.74,3003,10,0,0,50,37.92
0.97,860,10,2,0,50,10.17
3.1,2005,11,2,0,50,16.82
7.87,2612,12,2,0,50,21.73
5.16,4060,13,2,0,50,23.8
2.39,587,1,3,0,50,14.07
6.45,3309,2,3,0,50,28.92
4.8,1580,3,3,0,50,19.13
8.47,2856,4,3,0,50,30.88
7.73,1940,14,3,0,50,22.92
3.0,76,0,4,0,50,16.67
5.64,1149,14,4,0,50,14.1
19.86,3519,6,5,0,50,36.13
2.15,503,3,6,0,50,11.65
1.27,1055,7,6,0,50,9.28
4.92,1354,13,6,0,50,14.85
5.84,1443,0,1,0,50,13.57
5.18,1288,14,2,0,50,13.7
1.96,182,12,3,0,50,10.3
6.19,1883,0,4,0,50,19.37
5.68,2346,1,4,0,50,22.77
1.82,561,2,5,0,50,6.6
4.5,3826,2,5,0,50,38.98
2.17,2616,3,5,0,50,22.13
0.87,533,4,5,0,50,5.75
6.83,2221,0,6,0,50,24.6
22.68,5550,8,6,0,50,65.95
9.1,1895,23,6,0,50,24.23
3.0,1335,1,0,0,50,19.33
7.24,1864,14,0,0,50,17.85
10.72,3007,0,2,0,50,32.65
1.74,859,9,2,0,50,7.93
5.96,1439,12,2,0,50,15.58
6.55,1983,13,3,0,50,21.15
7.71,1786,0,4,0,50,21.37
21.2,2128,15,4,0,50,36.8
0.92,250,8,6,0,50,6.33
6.13,1495,0,0,0,50,15.17
1.56,593,10,0,0,50,10.85
3.22,1039,13,1,0,50,11.17
7.07,1709,0,2,0,50,19.25
2.67,1110,0,3,0,50,13.2
9.83,2508,1,3,0,50,25.6
6.8,1206,14,3,0,50,14.5
5.14,2422,7,5,0,50,25.83
6.13,37,16,5,0,50,14.25
9.75,1413,2,0,0,50,14.9
1.89,466,7,1,0,50,12.93
1.33,786,0,2,0,50,8.33
57.24,6326,2,2,0,50,78.33
75.9,14596,5,2,0,50,154.78
1.67,351,14,2,0,50,5.15
16.11,1706,15,2,0,50,22.12
0.84,608,4,3,0,50,6.62
6.67,1834,0,5,0,50,20.62
2.69,668,13,5,0,50,6.7
3.01,881,1,6,0,50,9.38
7.15,1956,12,6,0,50,22.82
5.48,1262,1,0,0,50,14.87
3.7,1265,10,0,0,50,22.1
5.5,1466,1,1,0,50,17.45
4.47,1619,12,2,0,50,18.67
4.38,2947,1,3,0,50,28.23
7.73,1792,0,4,0,50,23.0
7.54,2221,9,4,0,50,33.18
3.61,3110,1,5,0,50,33.15
4.83,2175,2,5,0,50,21.23
9.06,2346,0,6,0,50,29.3
5.16,1494,0,1,0,50,14.53
0.63,716,9,1,0,50,6.27
8.12,1917,0,2,0,50,19.5
2.32,301,2,5,0,50,8.87
11.69,1240,5,6,0,50,15.7
6.38,1949,1,0,0,50,22.88
6.05,1417,12,0,0,50,14.4
7.49,1491,0,1,0,50,14.9
10.7,2784,8,1,0,50,27.32
10.63,2738,9,1,0,50,34.9
5.32,1619,0,3,0,50,16.97
42.3,682,10,4,0,50,122.4
1.94,197,13,4,0,50,18.97
25.01,156,15,4,0,50,25.65
25.74,646,16,4,0,50,83.08
5.58,167,15,2,0,50,33.82
1.7,88,16,2,0,50,9.95
80.69,418,15,2,0,50,117.25
4.07,313,18,2,0,50,32.92
11.05,173,13,1,0,50,41.88
23.59,606,15,1,0,50,77.97
1.96,84,18,2,0,50,15.98
7.86,213,10,3,0,50,33.5
1.0,60,11,3,0,50,11.08
32.81,550,12,3,0,50,92.27
34.02,625,18,3,0,50,106.52
7.88,393,12,4,0,50,41.02
18.76,512,13,4,0,50,41.37
13.47,541,15,4,0,50,85.27
1.46,108,16,4,0,50,10.3
14.81,707,12,5,0,50,119.42
11.22,832,15,5,0,50,73.28
0.98,79,17,5,0,50,5.4
3.08,151,18,5,0,50,24.57
10.44,356,19,6,0,50,25.17
1.72,50,9,2,0,50,15.97
21.55,316,9,2,0,50,41.43
3.52,511,10,2,0,50,41.32
39.99,243,12,2,0,50,70.62
1.79,89,15,2,0,50,17.17
3.49,192,16,4,0,50,23.7
2.5,84,17,4,0,50,9.45
0.59,99,18,4,0,50,6.48
5.04,115,14,2,0,50,19.5
83.76,245,15,2,0,50,77.07
21.26,4,21,2,0,50,11.38
7.04,168,5,3,0,50,38.05
292.68,68,6,3,0,50,182.92
1.53,50,10,3,0,50,9.03
22.76,160,10,4,0,50,41.33
2.49,58,15,4,0,50,15.32
3.52,194,17,4,0,50,19.0
0.75,68,18,4,0,50,7.67
2.68,126,19,4,0,50,17.87
2.71,65,5,5,0,50,30.62
366.1,877,6,5,0,50,396.83
10.33,133,20,6,0,50,49.25
6.45,82,22,6,0,50,20.88
17.17,168,11,2,0,50,37.45
6.62,3,12,2,0,50,7.4
407.63,200,13,2,0,50,306.65
3.79,49,19,2,0,50,17.0
46.45,320,19,2,0,50,70.68
2.96,67,21,2,0,50,15.62
0.67,72,5,3,0,50,6.33
524.08,235,6,3,0,50,320.87
0.6,54,14,3,0,50,6.08
4.28,265,15,3,0,50,35.95
18.77,112,15,2,0,50,40.08
2.37,82,13,5,0,50,25.42
5.76,273,18,5,0,50,61.58
0.92,23,14,6,0,50,5.17
28.13,939,15,6,0,50,201.33
23.67,36,20,6,0,50,17.2
9.2,533,15,6,0,50,76.42
4.8,92,13,6,0,50,19.25
5.32,169,15,6,0,50,23.08
0.69,57,12,1,0,50,8.08
1.48,40,16,1,0,50,5.58
10.57,574,15,6,0,50,82.42
7.07,389,18,4,0,50,71.72
6.69,322,20,4,0,50,72.27
3.43,133,16,4,0,50,20.33
5.37,616,13,6,0,50,45.67
12.32,843,20,0,0,50,109.17
1.11,107,12,6,0,50,12.27
6.81,664,13,6,0,50,60.52
36.11,343,14,6,0,50,68.52
8.69,834,18,1,0,50,84.45
2.39,126,19,1,0,50,9.32
5.0,160,18,4,0,50,25.47
2.77,139,15,5,0,50,15.58
1.51,127,6,6,0,50,9.1
16.91,35,7,6,0,50,17.52
86.59,374,11,6,0,50,147.37
4.88,211,14,6,0,50,31.13
5.01,244,16,6,0,50,28.27
14.82,897,15,0,0,50,144.53
17.92,441,16,4,0,50,74.47
16.19,272,19,4,0,50,44.82
9.96,685,16,0,0,50,95.47
10.16,484,17,0,0,50,72.38
80.22,499,16,1,0,50,130.12
1.84,53,19,1,0,50,8.82
37.45,136,21,1,0,50,56.33
9.1,552,23,1,0,50,76.32
1.49,78,0,5,0,50,8.2
15.64,813,0,5,0,50,86.72
4.99,281,4,5,0,50,29.42
2.47,254,11,5,0,50,23.88
28.81,154,12,5,0,50,40.0
7.52,113,13,5,0,50,19.18
5.19,454,9,5,0,50,53.53
21.06,58,14,5,0,50,26.58
16.38,1079,14,5,0,50,136.28
0.83,74,0,5,0,50,6.2
0.67,82,8,5,0,50,7.4
1.53,47,9,5,0,50,7.05
0.72,69,9,5,0,50,6.5
0.67,42,6,6,0,50,7.33
4.1,407,10,6,0,50,43.3
5.68,136,0,5,0,50,24.3
4.26,325,12,5,0,50,50.95
3.79,105,14,5,0,50,13.1
7.62,1115,12,3,0,50,29.27
7.25,1140,3,4,0,50,21.08
4.45,460,10,4,0,50,37.17
0.66,163,3,5,0,50,7.22
3.03,33,3,5,0,50,10.53
4.48,65,11,5,0,50,20.7
7.21,122,13,5,0,50,18.18
11.61,778,14,5,0,50,109.67
1.93,78,16,5,0,50,12.43
2.19,253,6,6,0,50,21.43
3.29,239,2,1,0,50,16.1
3.78,447,2,2,0,50,37.5
2.68,186,13,2,0,50,21.35
0.61,95,14,2,0,50,5.17
2.67,224,1,3,0,50,19.07
3.85,374,7,5,0,50,30.97
4.63,514,11,0,0,50,39.78
3.68,372,2,1,0,50,24.13
3.12,236,3,1,0,50,19.02
1.67,171,5,1,0,50,9.13
3.69,215,13,1,0,50,19.2
2.58,190,12,2,0,50,10.9
3.13,279,3,4,0,50,18.17
0.6,85,4,4,0,50,6.63
4.53,291,13,4,0,50,23.07
3.18,401,4,5,0,50,25.57
51.19,1408,12,5,0,50,155.57
2.78,240,2,0,0,50,16.23
3.52,267,12,0,0,50,19.65
3.67,291,4,1,0,50,32.4
3.76,332,11,1,0,50,26.17
3.28,393,3,2,0,50,23.38
3.29,330,12,2,0,50,18.5
3.13,361,0,3,0,50,22.98
3.83,308,2,3,0,50,21.77
3.16,222,11,3,0,50,22.82
6.07,546,13,3,0,50,56.13
3.89,355,0,4,0,50,31.22
3.13,178,11,4,0,50,14.72
9.31,377,13,5,0,50,46.98
3.5,169,1,6,0,50,18.13
3.42,263,13,6,0,50,23.33
1.14,141,1,1,0,50,7.03
3.27,348,13,1,0,50,23.58
3.14,216,14,1,0,50,19.77
4.13,330,2,2,0,50,26.07
4.18,213,3,2,0,50,18.08
2.44,89,13,2,0,50,15.4
3.14,205,13,2,0,50,17.63
2.79,234,0,3,0,50,19.53
3.65,276,3,3,0,50,21.73
2.22,249,1,4,0,50,16.1
3.3,178,3,4,0,50,17.57
3.95,276,13,4,0,50,33.97
5.08,163,23,4,0,50,20.02
8.13,81,1,5,0,50,14.95
6.41,529,4,5,0,50,68.55
17.35,1078,7,5,0,50,137.45
4.53,103,11,5,0,50,17.0
13.59,22,12,5,0,50,19.98
9.62,19,13,5,0,50,8.98
21.18,150,15,5,0,50,37.83
2.47,117,12,6,0,50,7.37
3.7,303,0,0,0,50,22.02
2.16,438,14,0,0,50,22.97
3.18,259,2,1,0,50,18.83
3.42,270,4,2,0,50,27.9
3.35,185,14,2,0,50,22.07
3.29,265,0,3,0,50,23.48
3.66,300,1,3,0,50,24.23
4.5,451,0,4,0,50,37.97
0.7,73,21,4,0,50,7.42
18.55,79,22,4,0,50,19.73
5.41,80,23,4,0,50,20.57
3.58,18,1,5,0,50,10.05
21.11,21,14,6,0,50,26.37
1098.34,457,13,4,0,50,643.63
13.14,230,8,6,0,50,50.03
1204.92,406,12,6,0,50,657.13
4.92,141,1,0,0,50,20.25
1.69,42,3,2,0,50,9.48
1.89,39,6,2,0,50,7.73
40.33,1051,7,5,0,50,160.35
9.68,634,11,6,0,50,60.78
25.77,300,4,0,0,50,68.8
17.67,84,5,2,0,50,18.52
1.66,45,7,2,0,50,17.1
16.49,100,9,2,0,50,56.57
46.08,284,0,5,0,50,183.17
46.74,543,6,5,0,50,215.18
10.31,172,14,3,0,50,17.8
127.71,52,15,3,0,50,108.45
165.33,67,17,3,0,50,96.23
785.84,120,19,3,0,50,454.68
4.63,113,3,4,0,50,24.63
3.26,375,9,4,0,50,38.5
6.73,548,10,4,0,50,58.3
1.99,86,13,4,0,50,22.92
2.94,167,14,4,0,50,16.48
8.13,344,4,5,0,50,48.35
4.15,92,9,5,0,50,11.15
2.32,60,3,5,0,50,5.48
13.18,368,4,5,0,50,37.92
18.24,96,9,5,0,50,54.82
5.0,187,4,6,0,50,17.15
6.91,574,5,6,0,50,54.2
4.55,71,6,6,0,50,17.58
1.33,65,13,6,0,50,10.08
6.69,314,2,0,0,50,54.25
5.39,237,3,0,0,50,50.33
4.69,160,5,0,0,50,35.42
3.38,209,10,0,0,50,31.33
9.38,260,11,0,0,50,43.12
2.29,60,12,0,0,50,14.5
2.23,102,3,1,0,50,18.75
1.07,61,6,1,0,50,8.0
5.73,207,7,1,0,50,31.75
10.51,290,7,1,0,50,59.57
7.8,504,5,2,0,50,89.43
14.22,768,7,2,0,50,151.0
2.23,121,11,2,0,50,18.25
1.72,88,4,3,0,50,12.1
2.32,56,5,3,0,50,13.67
11.5,466,9,3,0,50,109.0
4.81,327,11,3,0,50,47.02
2.07,109,2,4,0,50,14.67
3.04,166,4,4,0,50,34.17
3.39,272,5,4,0,50,37.33
9.8,83,7,4,0,50,9.33
1.82,95,7,5,0,50,9.63
18.31,962,8,5,0,50,100.5
15.04,175,13,5,0,50,22.93
3.67,421,8,0,0,50,33.92
3.91,276,10,0,0,50,19.13
3.02,241,13,0,0,50,24.97
2.2,160,14,0,0,50,14.5
18.35,993,3,1,0,50,94.42
12.62,348,7,1,0,50,42.93
4.29,517,8,1,0,50,34.33
2.0,266,11,1,0,50,17.3
2.75,143,12,1,0,50,14.68
5.99,238,12,1,0,50,33.55
15.45,620,3,3,0,50,73.47
0.81,130,13,3,0,50,8.73
0.98,197,23,3,0,50,11.72
31.14,385,23,3,0,50,56.07
15.56,680,0,4,0,50,78.2
9.35,665,9,4,0,50,67.83
3.78,491,13,4,0,50,44.97
1.69,92,3,5,0,50,9.7
1.84,177,4,5,0,50,12.58
2.56,410,11,5,0,50,29.07
13.73,855,12,5,0,50,73.47
8.14,623,13,5,0,50,47.02
6.65,511,8,6,0,50,55.62
2.89,166,10,6,0,50,12.57
2.6,144,10,6,0,50,11.83
3.56,571,13,6,0,50,41.77
1.91,140,10,0,0,50,11.12
2.75,212,13,0,0,50,21.77
1.82,185,3,1,0,50,14.4
5.12,370,6,1,0,50,32.2
3.62,259,8,1,0,50,20.55
4.7,134,10,1,0,50,17.33
1.95,110,10,1,0,50,8.57
2.45,201,11,1,0,50,20.27
2.02,253,13,1,0,50,18.7
7.94,541,10,2,0,50,72.93
2.66,319,13,2,0,50,23.63
3.23,138,8,3,0,50,13.63
4.11,257,8,3,0,50,26.33
2.78,172,11,3,0,50,16.9
5.97,218,4,4,0,50,25.22
6.81,396,10,4,0,50,43.07
4.04,542,13,4,0,50,39.23
15.88,898,8,5,0,50,84.77
16.84,625,13,5,0,50,69.85
4.21,324,14,5,0,50,19.13
4.64,431,19,5,0,50,48.5
3.07,320,8,6,0,50,21.5
2.73,191,9,6,0,50,15.22
2.63,196,10,6,0,50,17.4
1.83,117,11,6,0,50,11.7
1.96,182,13,6,0,50,13.33
3.55,224,10,0,0,50,17.8
2.33,210,10,0,0,50,16.52
1.91,151,3,1,0,50,19.17
6.61,304,5,1,0,50,34.2
3.09,268,9,1,0,50,20.6
4.6,321,12,2,0,50,35.2
2.91,167,3,3,0,50,25.12
2.93,231,8,3,0,50,18.27
2.77,225,10,3,0,50,17.6
3.6,169,12,3,0,50,19.75
3.43,280,13,3,0,50,19.37
9.75,902,1,4,0,50,92.47
3.52,195,2,4,0,50,30.98
0.77,91,3,4,0,50,5.43
5.86,256,10,4,0,50,39.6
2.99,220,11,4,0,50,23.97
3.16,265,9,5,0,50,22.4
1.77,125,5,6,0,50,10.37
6.14,282,6,6,0,50,29.07
2.45,332,8,6,0,50,23.23
10.13,1012,11,6,0,50,90.13
8.03,539,3,0,0,50,50.57
15.98,584,5,0,0,50,60.43
18.83,1275,6,0,0,50,130.97
1.32,211,0,1,0,50,13.6
47.79,1832,1,1,0,50,208.73
25.81,1669,5,2,0,50,155.5
1.07,128,8,2,0,50,11.53
3.75,330,9,2,0,50,35.48
4.01,232,8,3,0,50,19.5
13.45,638,13,3,0,50,79.53
3.29,132,0,4,0,50,17.9
12.81,933,4,4,0,50,87.63
2.65,217,8,4,0,50,14.07
3.57,394,13,4,0,50,29.27
3.52,210,13,4,0,50,23.7
5.89,445,3,5,0,50,40.63
6.81,358,10,5,0,50,35.0
7.47,898,11,5,0,50,87.47
5.38,596,14,5,0,50,48.33
3.45,332,12,6,0,50,32.33
9.59,1401,13,0,0,50,102.03
2.85,167,23,0,0,50,12.77
7.8,692,0,1,0,50,84.2
4.38,175,6,1,0,50,20.73
1.95,180,7,1,0,50,17.57
3.07,129,8,1,0,50,16.07
3.72,250,11,1,0,50,20.73
4.62,157,0,2,0,50,22.63
7.21,424,2,2,0,50,48.05
2.85,155,5,2,0,50,14.6
3.24,232,5,2,0,50,17.4
71.5,1273,10,2,0,50,135.97
3.56,653,14,2,0,50,41.3
3.28,157,23,2,0,50,14.93
13.16,1015,2,3,0,50,78.78
